Year,Quarter,ID,Nowcast,Q1Ahead_fc,Q2Ahead_fc,Q3Ahead_fc,Q4Ahead_fc,Date_Number,Nowcast_CF,Q1Ahead_CD,Q2Ahead_CD,Q3Ahead_CD,Q4Ahead_CD
1994,1,416,3.2,3.4,3.6,3.8,3.84,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,420,NaN,NaN,NaN,NaN,NaN,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,421,3.18,3.48,3.63,3.73,3.7,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,422,3.1,3.4,3.6,3.8,4,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,426,3.11,3.29,3.36,3.45,3.66,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,428,3.19,3.36,3.68,3.67,3.89,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,429,3.17,3.29,3.35,3.43,3.47,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,431,3.2,3.3,3.4,3.4,3.6,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,432,3.2,3.4,3.6,3.6,NaN,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,433,3.03,3.12,3.23,3.37,3.52,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,435,NaN,NaN,NaN,NaN,NaN,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,437,3.1,3.3,3.6,3.9,4,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,439,3.25,3.4,3.5,3.75,4,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,440,3.1,3.3,3.5,3.68,3.81,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,442,3.07,3.34,3.36,3.36,3.36,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,444,3.1,3.1,3.2,3.2,3.25,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,446,3.4,3.5,3.6,3.7,3.8,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,448,3.35,3.6,3.75,3.75,4,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,1,451,3.4,3.7,3.8,3.9,4,51,3.243333333,3.986666667,4.476666667,5.28,5.736666667
1994,2,20,3.27,3.27,3.25,3.28,3.3,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,40,3.88,4.1,4.36,4.62,4.63,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,65,3.9,4.1,3.68,3.6,3.72,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,84,4.4,4.7,5,5.5,6,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,94,3.8,4.1,4.6,4.6,4.9,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,404,3.96,4.22,4.43,4.67,4.85,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,405,3.5,4,4.1,4.3,4.4,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,407,3.32,3.4,3.9,4.2,4.4,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,408,4,4.4,4.7,NaN,NaN,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,409,3.85,4.1,4.35,4.6,4.85,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,411,3.89,4.17,4.31,4.44,4.55,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,414,4.1,4.2,4,3.8,3.5,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,416,3.75,4.25,4.75,4.75,4.6,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,420,4.2,4.25,4.1,3.95,3.9,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,421,4,4.25,4.6,4.5,4.25,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,423,3.56,3.65,3.69,3.72,3.74,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,424,4,4.5,5,5.5,5.5,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,426,3.92,4.06,4.2,4.26,4.43,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,428,3.81,4.1,4.17,4.39,4.58,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,429,3.82,3.94,3.82,3.71,3.59,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,431,4.1,4.5,4.5,4.5,4.5,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,432,4.2,4.5,4.5,4.7,5.6,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,433,3.66,3.88,4,4.08,4.11,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,434,3.5,3.8,4.3,4.8,5.4,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,435,4,4.1,4.25,4.45,4.4,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,437,4,4.3,4.5,4.8,4.8,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,439,4,4.7,4.7,5,5,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,440,4.1,4.39,4.41,4.41,4.44,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,442,4.1,4.62,4.65,4.65,4.65,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,444,3.75,3.75,3.9,3.85,3.75,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,446,4.2,4.9,5.1,5.3,5.4,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,448,4.4,4.4,4.75,5.1,5.4,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,450,3.95,4.45,4.55,4.55,4.55,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,451,3.75,3.8,4.05,4,4.2,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,2,452,4,4.3,4.9,4.7,4.6,52,3.986666667,4.476666667,5.28,5.736666667,5.596666667
1994,3,40,4.21,4.47,4.72,4.74,4.77,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,65,4.45,4.25,4.1,3.95,3.9,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,84,4.6,4.9,5.5,6,6.5,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,94,4.4,4.7,5.2,5.4,5.2,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,99,4.3,4.4,4.6,4.8,4.8,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,404,4.55,4.93,5.15,5.42,5.92,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,405,4.5,4.7,5,4.9,4.8,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,407,4.5,4.7,5,5.3,5.9,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,409,4.35,4.8,5.1,5.3,5.35,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,414,4.6,4.5,4.25,4,4,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,420,4.5,4.5,4.55,4.45,4.25,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,421,4.6,4.75,4.75,4.75,4.75,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,426,4.39,4.59,4.62,4.65,4.95,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,428,4.5,4.72,4.64,4.56,4.46,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,429,4.38,4.4,4.24,4,3.87,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,432,4.5,4.7,5,5.5,5.5,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,433,4.09,4.27,4.5,4.54,4.52,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,434,4.3,4.8,5.2,5.6,5.9,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,435,4.35,4.4,4.55,4.57,4.65,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,437,4.3,4.9,5.2,5.4,5.4,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,439,4.7,4.7,5,5,5,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,442,4.57,4.76,4.76,4.76,4.76,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,444,4.1,4.1,4.05,4.05,4,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,445,4.65,4.9,5.15,5.4,5.4,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,446,4.5,4.9,5.1,5.3,5.4,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,448,NaN,NaN,NaN,NaN,NaN,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,451,4.3,4.8,4.8,4.8,4.8,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,452,4.4,4.3,4.3,4.2,4.2,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,454,4.39,4.68,4.71,4.72,4.92,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,3,455,4.5,4.83,5.4,5.5,5.5,53,4.476666667,5.28,5.736666667,5.596666667,5.366666667
1994,4,20,4.51,4.6,4.7,4.8,4.9,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,40,4.86,5.21,5.35,5.36,5.38,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,65,5.35,5.75,5.4,5.1,5.05,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,84,5.4,6,6.5,7.1,7.7,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,94,5.1,5.6,6.1,5.5,5.2,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,404,5.27,5.76,6.08,6.33,6.72,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,407,5.4,6.1,6.6,6.4,5.9,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,409,4.8,5.3,5.8,6,6.3,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,411,5.13,5.58,6.16,6.34,6.39,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,416,4.9,5.1,5,4.75,4.5,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,420,5.45,5.85,5.95,6,6,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,421,5.25,5.83,6,6,5.9,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,423,4.95,5.6,5.65,5.7,5.74,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,426,5.1,5.22,5.27,5.35,5.42,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,428,5.15,5.95,6.43,6.31,6.25,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,431,5.28,5.8,5.8,5.4,5,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,433,5,5.31,5.55,5.84,5.88,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,435,5.2,5.6,5.8,5.8,5.7,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,437,5.2,5.9,6.7,6.6,6.6,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,439,5.3,6,6.5,6.5,6.5,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,442,5.19,5.6,5.73,5.73,5.73,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,443,5.08,5.85,6.55,7,7.25,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,445,NaN,NaN,NaN,NaN,NaN,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,446,5.4,5.7,6.1,6.3,6.3,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,448,NaN,NaN,NaN,NaN,NaN,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,450,5.25,6.05,6.2,6.2,6.2,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,452,5.3,5.3,5.3,5.3,5.3,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,454,5.14,5.67,6.02,6.02,6.02,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,455,5.5,6.25,6.25,6.25,6,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1994,4,456,5.5,6,6.5,6.8,7,54,5.28,5.736666667,5.596666667,5.366666667,5.26
1995,1,20,5.6,5.7,5.89,5.99,6.01,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,40,5.85,6.08,6.08,6.09,6.09,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,65,6.02,6.1,6.1,6.08,5.55,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,84,5.8,6.1,7,7.5,NaN,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,99,5.8,5.98,6.24,6.24,5.9,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,404,5.92,6.28,6.67,7.08,7.12,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,405,5.8,6.1,6.5,6.8,6.9,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,407,5.7,6,6,6,5.9,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,409,6.1,6.05,6,5.95,5.95,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,411,5.96,6.33,6.35,6.2,6.05,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,414,6.25,6.35,6.35,5.85,5.35,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,416,6,6.25,6.25,6,5.9,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,420,5.75,6.2,6.5,6.5,6.5,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,421,5.8,5.9,5.9,5.7,5.7,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,426,5.9,6.3,6.33,6.21,6,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,428,5.93,6.75,6.85,6.75,7.02,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,429,5.9,6.26,6.94,6.84,6.75,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,431,5.75,6,6,5.75,5.5,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,433,5.84,6.35,6.68,6.62,6.58,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,439,5.95,6.8,7,7,7.5,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,442,5.83,6.3,6.27,6.26,6.25,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,446,6,6.6,6.5,6.5,6.3,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,448,NaN,NaN,NaN,NaN,NaN,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,450,5.9,6.45,6.45,6.45,NaN,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,451,5.93,6.35,6.21,6.12,6,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,452,5.7,5.9,5.8,5.8,5.6,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,454,5.8,6.21,6.12,6.03,5.82,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,455,5.95,6.5,7,6.75,NaN,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,1,456,6.1,6.7,7,7,7.2,55,5.736666667,5.596666667,5.366666667,5.26,4.93
1995,2,20,5.81,5.9,6.01,6.1,6.1,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,40,6.08,6.08,6.09,6.09,6.09,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,65,5.84,6.1,6.1,6.4,6.4,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,84,5.7,5.5,6,6.5,7,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,94,5.6,5.5,5.2,5.2,5.2,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,99,5.8,5.8,5.7,5.8,5.9,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,404,5.82,5.96,6.05,6.07,6.01,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,405,5.6,5.8,6.6,6.9,7,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,407,5.9,5.8,6,6,5.8,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,409,5.85,5.85,5.9,5.95,6,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,411,5.66,5.67,5.95,6.16,6.15,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,414,5.85,6.15,6.45,6.75,6.75,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,416,5.7,5.6,5.5,5.25,5,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,420,5.75,6,6.2,5.95,5.75,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,421,5.65,5.75,5.75,5.7,5.7,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,423,5.74,5.78,5.83,5.88,5.93,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,426,5.62,5.61,5.55,5.31,5.36,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,428,5.75,6.01,6.32,6.7,6.98,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,429,5.69,5.6,5.58,5.59,5.53,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,433,5.72,5.81,6.16,6.12,6.1,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,442,5.59,5.54,5.55,5.55,5.55,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,445,5.95,5.95,6.55,6.95,6.75,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,446,5.7,5.8,6,6.2,6.2,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,448,5.9,6.15,6.5,6.8,6.5,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,450,5.75,5.8,5.85,5.85,6.2,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,451,6,6.1,6.1,6,6,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,452,5.5,5.9,6,6,6.1,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,454,5.74,5.79,5.91,6.27,6.24,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,455,5.75,5.75,5.75,5.75,5.75,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,456,5.9,6.3,6.8,7.3,7.8,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,457,5.55,5.75,6.1,6.3,6.25,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,458,5.7,5.75,5.85,6.15,6.5,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,461,5.6,5.65,5.75,5.8,5.85,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,462,6.02,5.95,5.85,5.87,5.92,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,463,5.9,5.9,5.6,5.4,5.1,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,464,5.75,6,6.45,6.35,6.3,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,466,5.65,5.47,5.65,5.9,6,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,469,5.7,5.6,5.5,5.4,5.2,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,471,5.75,5.9,5.9,5.9,6,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,472,5.67,5.9,5.76,5.49,5.29,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,473,5.6,5.55,5.75,5.9,6,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,475,5.6,5.85,5.75,5.62,5.5,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,476,5.8,5.8,5.6,5.5,5.4,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,480,6,6,5.9,5.7,5.3,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,481,5.85,6,6.1,6.2,6.5,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,483,5.93,6.2,6.77,7.12,7.62,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,484,5.79,5.68,5.5,5.25,5.05,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,485,5.75,6,6.5,6.25,6.25,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,486,5.8,5.8,6.3,6.5,6.5,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,487,5.68,5.58,5.5,5.75,5.8,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,488,5.7,5.6,5.7,5.4,4.9,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,2,489,5.7,5.8,6.1,5.8,5.8,56,5.596666667,5.366666667,5.26,4.93,5.02
1995,3,20,5.61,5.7,5.71,5.6,5.62,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,40,5.57,5.58,5.58,5.58,5.68,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,65,5.6,5.6,5.6,5.5,5.5,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,84,5.4,5.6,6,6.4,6.9,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,94,5.3,5,4.7,4.5,4.3,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,404,5.57,5.65,5.44,5.47,5.49,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,407,5.5,5.2,5.2,5,4.6,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,409,5.5,5.35,5.3,5.1,5.1,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,411,5.42,5.2,5.2,5.17,5.17,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,414,5.55,5.5,5.5,5.75,5.75,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,420,5.6,5.5,5.75,5.75,5.75,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,421,5.45,5.4,5,4.5,4.3,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,423,5.5,5.6,5.6,5.6,5.7,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,426,5.32,5.46,5.52,5.81,5.96,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,428,5.52,5.65,5.73,5.94,6.44,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,429,5.41,5.46,5.47,5.37,5.35,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,431,5.35,5.15,4.9,4.75,4.75,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,433,5.27,5.23,5.15,4.85,4.55,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,439,5.4,5.5,5.7,5.6,5.5,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,442,5.37,4.94,4.88,4.85,4.93,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,443,5.45,5.55,5.7,6.1,6.4,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,445,NaN,NaN,NaN,NaN,NaN,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,446,5.6,5.4,5.4,5.4,5.4,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,448,5.45,5.85,6.25,6.5,6.2,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,450,5.4,5.4,5.4,5.4,5.65,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,451,5.8,5.8,5.8,6,6,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,452,5.4,5.5,5.6,5.7,5.9,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,454,5.38,5.26,5.42,5.53,5.51,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,455,5.45,5.25,5,5,5,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,456,5.6,5.5,5.7,6.3,6.7,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,457,5.3,5.15,4.95,4.95,4.9,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,458,5.75,5.85,6.15,6.35,6.5,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,460,5.6,5.75,NaN,NaN,NaN,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,462,5.3,5.28,5.3,5.26,5.19,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,463,5.75,5.9,6.2,6.2,5.9,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,464,NaN,NaN,NaN,NaN,NaN,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,466,5.6,5.75,5.9,6,6.25,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,468,NaN,NaN,NaN,NaN,NaN,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,469,5.5,5.5,5.4,5.3,5.2,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,470,NaN,NaN,NaN,NaN,NaN,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,471,5.55,5.5,5.5,5.5,5.5,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,472,5.54,5.72,5.52,5.27,5.27,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,474,5.38,5.41,5.41,5.24,5.17,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,475,5.4,5.5,5.25,5,5,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,479,5.5,5.7,5.9,6,6,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,480,5.5,5.2,5,5,4.9,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,481,5.5,5.65,5.75,5.85,6,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,483,5.34,5.43,5.87,6.12,NaN,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,485,5.4,5.25,5.5,5.75,6.25,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,486,5.4,5.4,5.6,5.75,5.75,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,487,5.45,5.5,5.6,5.6,5.6,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,3,488,5.5,5.4,5.1,5,5.2,57,5.366666667,5.26,4.93,5.02,5.096666667
1995,4,20,5.7,5.71,5.6,5.62,5.9,58,5.26,4.93,5.02,5.096666667,4.976666667
1995,4,40,5.2,5.11,5.12,5.12,5.11,58,5.26,4.93,5.02,5.096666667,4.976666667
1995,4,65,5.26,5,4.75,4.75,4.75,58,5.26,4.93,5.02,5.096666667,4.976666667
1995,4,84,5.2,5.3,5.6,5.9,6.4,58,5.26,4.93,5.02,5.096666667,4.976666667
1995,4,94,5.2,4.6,4.7,4.5,4.7,58,5.26,4.93,5.02,5.096666667,4.976666667
1995,4,99,5.4,5.2,5.2,5.4,5.4,58,5.26,4.93,5.02,5.096666667,4.976666667
1995,4,404,5.35,5.26,5.13,5.15,5.17,58,5.26,4.93,5.02,5.096666667,4.976666667
1995,4,405,5.4,5.2,5.3,5.3,5.2,58,5.26,4.93,5.02,5.096666667,4.976666667
1995,4,407,5.5,5.6,5.2,5.1,5.2,58,5.26,4.93,5.02,5.096666667,4.976666667
1995,4,409,5.35,5,5.1,5.1,5,58,5.26,4.93,5.02,5.096666667,4.976666667
