"Nowcast_CD","Q1Ahead_CD","Q2Ahead_CD","Q3Ahead_CD","Q4Ahead_CD","Date_number"
7.843333333,7.653333333,7.76,7.746666667,7.476666667,33
7.843333333,7.653333333,7.76,7.746666667,7.476666667,33
7.843333333,7.653333333,7.76,7.746666667,7.476666667,33
7.843333333,7.653333333,7.76,7.746666667,7.476666667,33
7.843333333,7.653333333,7.76,7.746666667,7.476666667,33
7.843333333,7.653333333,7.76,7.746666667,7.476666667,33
7.843333333,7.653333333,7.76,7.746666667,7.476666667,33
7.843333333,7.653333333,7.76,7.746666667,7.476666667,33
7.843333333,7.653333333,7.76,7.746666667,7.476666667,33
7.653333333,7.76,7.746666667,7.476666667,6.99,34
7.653333333,7.76,7.746666667,7.476666667,6.99,34
7.653333333,7.76,7.746666667,7.476666667,6.99,34
7.653333333,7.76,7.746666667,7.476666667,6.99,34
7.653333333,7.76,7.746666667,7.476666667,6.99,34
7.653333333,7.76,7.746666667,7.476666667,6.99,34
7.653333333,7.76,7.746666667,7.476666667,6.99,34
7.653333333,7.76,7.746666667,7.476666667,6.99,34
7.653333333,7.76,7.746666667,7.476666667,6.99,34
7.653333333,7.76,7.746666667,7.476666667,6.99,34
7.653333333,7.76,7.746666667,7.476666667,6.99,34
7.653333333,7.76,7.746666667,7.476666667,6.99,34
7.653333333,7.76,7.746666667,7.476666667,6.99,34
7.653333333,7.76,7.746666667,7.476666667,6.99,34
7.653333333,7.76,7.746666667,7.476666667,6.99,34
7.653333333,7.76,7.746666667,7.476666667,6.99,34
7.653333333,7.76,7.746666667,7.476666667,6.99,34
7.76,7.746666667,7.476666667,6.99,6.023333333,35
7.76,7.746666667,7.476666667,6.99,6.023333333,35
7.76,7.746666667,7.476666667,6.99,6.023333333,35
7.76,7.746666667,7.476666667,6.99,6.023333333,35
7.76,7.746666667,7.476666667,6.99,6.023333333,35
7.76,7.746666667,7.476666667,6.99,6.023333333,35
7.76,7.746666667,7.476666667,6.99,6.023333333,35
7.76,7.746666667,7.476666667,6.99,6.023333333,35
7.76,7.746666667,7.476666667,6.99,6.023333333,35
7.76,7.746666667,7.476666667,6.99,6.023333333,35
7.76,7.746666667,7.476666667,6.99,6.023333333,35
7.76,7.746666667,7.476666667,6.99,6.023333333,35
7.76,7.746666667,7.476666667,6.99,6.023333333,35
7.76,7.746666667,7.476666667,6.99,6.023333333,35
7.746666667,7.476666667,6.99,6.023333333,5.56,36
7.746666667,7.476666667,6.99,6.023333333,5.56,36
7.746666667,7.476666667,6.99,6.023333333,5.56,36
7.746666667,7.476666667,6.99,6.023333333,5.56,36
7.746666667,7.476666667,6.99,6.023333333,5.56,36
7.746666667,7.476666667,6.99,6.023333333,5.56,36
7.746666667,7.476666667,6.99,6.023333333,5.56,36
7.746666667,7.476666667,6.99,6.023333333,5.56,36
7.746666667,7.476666667,6.99,6.023333333,5.56,36
7.476666667,6.99,6.023333333,5.56,5.376666667,37
7.476666667,6.99,6.023333333,5.56,5.376666667,37
7.476666667,6.99,6.023333333,5.56,5.376666667,37
7.476666667,6.99,6.023333333,5.56,5.376666667,37
7.476666667,6.99,6.023333333,5.56,5.376666667,37
7.476666667,6.99,6.023333333,5.56,5.376666667,37
7.476666667,6.99,6.023333333,5.56,5.376666667,37
7.476666667,6.99,6.023333333,5.56,5.376666667,37
7.476666667,6.99,6.023333333,5.56,5.376666667,37
7.476666667,6.99,6.023333333,5.56,5.376666667,37
7.476666667,6.99,6.023333333,5.56,5.376666667,37
7.476666667,6.99,6.023333333,5.56,5.376666667,37
7.476666667,6.99,6.023333333,5.56,5.376666667,37
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.99,6.023333333,5.56,5.376666667,4.54,38
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
6.023333333,5.56,5.376666667,4.54,3.893333333,39
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.56,5.376666667,4.54,3.893333333,3.68,40
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
5.376666667,4.54,3.893333333,3.68,3.083333333,41
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
4.54,3.893333333,3.68,3.083333333,3.07,42
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.893333333,3.68,3.083333333,3.07,2.96,43
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.68,3.083333333,3.07,2.96,2.966666667,44
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.083333333,3.07,2.96,2.966666667,3.003333333,45
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
3.07,2.96,2.966666667,3.003333333,3.06,46
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.96,2.966666667,3.003333333,3.06,3.243333333,47
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
2.966666667,3.003333333,3.06,3.243333333,3.986666667,48
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.003333333,3.06,3.243333333,3.986666667,4.476666667,49
3.06,3.243333333,3.986666667,4.476666667,5.28,50
3.06,3.243333333,3.986666667,4.476666667,5.28,50
3.06,3.243333333,3.986666667,4.476666667,5.28,50
3.06,3.243333333,3.986666667,4.476666667,5.28,50
3.06,3.243333333,3.986666667,4.476666667,5.28,50
3.06,3.243333333,3.986666667,4.476666667,5.28,50
3.06,3.243333333,3.986666667,4.476666667,5.28,50
3.06,3.243333333,3.986666667,4.476666667,5.28,50
3.06,3.243333333,3.986666667,4.476666667,5.28,50
