MZ_data_mat_h41,MZ_data_mat_h42,MZ_data_mat_h43,MZ_data_mat_h44
431,121,NaN,0.103333333
431,122,0.11,0.086666667
431,123,0.09,0.086666667
431,124,0.09,0.05
431,125,0.16,0.033333333
432,39,NaN,3.893333333
432,40,NaN,3.68
432,41,NaN,3.083333333
432,42,5,3.07
432,43,3.7,2.96
432,44,4,2.966666667
432,45,3.85,3.003333333
432,46,3,3.06
432,47,NaN,3.243333333
432,48,2.75,3.986666667
432,49,2.9,4.476666667
432,50,3.5,5.28
432,51,NaN,5.736666667
432,52,5.6,5.596666667
432,53,5.5,5.366666667
433,39,6.53,3.893333333
433,40,6.3,3.68
433,41,6,3.083333333
433,42,5.2,3.07
433,43,4.2,2.96
433,44,4.21,2.966666667
433,45,3.77,3.003333333
433,46,3.4,3.06
433,47,3.4,3.243333333
433,48,3.06,3.986666667
433,49,3.24,4.476666667
433,50,3.43,5.28
433,51,3.52,5.736666667
433,52,4.11,5.596666667
433,53,4.52,5.366666667
433,54,5.88,5.26
433,55,6.58,4.93
433,56,6.1,5.02
433,57,4.55,5.096666667
433,58,4.54,4.976666667
433,59,4.139,5.06
433,60,4.4,5.046666667
433,61,4.28,5.046666667
433,62,4.54,5.09
433,63,4.28,5.053333333
433,64,5.18,4.976666667
433,65,5.05,4.823333333
433,66,5.27,4.253333333
433,67,5.13,4.406666667
433,68,5,4.453333333
433,69,5.25,4.65
433,70,4,5.043333333
433,71,4,5.52
433,72,3.9,5.713333333
433,74,4.83,6.016666667
433,75,5.59,4.816666667
433,76,6.15,3.66
433,77,6.09,3.17
433,78,6.55,1.906666667
433,79,4.69,1.72
433,80,3.73,1.713333333
433,81,3.63,1.643333333
433,82,2.3,1.333333333
433,83,2.2,1.156666667
433,84,2.56,1.04
433,85,2.46,0.93
433,86,2.07,0.916666667
433,87,2.44,0.916666667
433,88,2.04,1.076666667
433,89,1.5,1.486666667
433,90,2.17,2.006666667
433,91,2.9,2.536666667
433,92,3,2.863333333
433,93,3.82,3.36
433,94,3.97,3.826666667
433,95,4.31,4.393333333
433,96,4.44,4.703333333
433,97,4.4,4.906666667
433,98,4.75,4.903333333
433,99,4.65,4.983333333
433,100,4.9,4.736666667
433,101,5,4.303333333
433,103,4.56,2.043333333
433,105,4.42,1.493333333
433,110,0.5,0.056666667
433,112,0.68,0.146666667
433,113,1.13,0.156666667
433,121,0.1,0.103333333
433,122,0.005,0.086666667
433,123,0.1,0.086666667
433,124,0.01,0.05
433,125,0.1,0.033333333
433,126,0.02,0.063333333
433,127,0.07,0.046666667
433,128,0.07,0.033333333
433,129,0.05,0.026666667
433,130,0.0442,0.023333333
433,131,0.09,0.026666667
433,132,0.0657,0.02
433,133,0.41,0.04
433,134,0.6144,0.123333333
433,135,0.3249,0.286666667
433,136,0.5526,0.256666667
433,137,0.818,0.296666667
433,138,0.52,0.43
433,139,0.8867,0.59
433,140,1.0967,0.89
433,141,0.8867,1.036666667
433,142,0.85,1.206666667
433,143,1.15,1.56
433,144,1.8,1.84
433,145,1.61,2.04
433,146,1.86,2.316666667
433,147,2.18,2.386666667
433,148,2.6,2.3
433,149,2.94,1.98
433,150,3.14,1.576666667
437,40,6,3.68
437,42,4.6,3.07
437,43,5.1,2.96
437,44,5.4,2.966666667
437,46,3.8,3.06
437,49,4.3,4.476666667
437,51,4,5.736666667
437,52,4.8,5.596666667
437,53,5.4,5.366666667
437,54,6.6,5.26
439,41,6.5,3.083333333
439,42,6.5,3.07
439,43,4.5,2.96
439,44,4.75,2.966666667
439,45,NaN,3.003333333
439,46,NaN,3.06
439,47,NaN,3.243333333
439,48,NaN,3.986666667
439,49,NaN,4.476666667
439,50,NaN,5.28
439,51,4,5.736666667
439,52,5,5.596666667
439,53,5,5.366666667
439,54,6.5,5.26
439,55,7.5,4.93
439,57,5.5,5.096666667
439,58,5,4.976666667
439,59,5.25,5.06
439,60,4.7,5.046666667
439,61,5.25,5.046666667
439,62,5.75,5.09
439,63,5.5,5.053333333
439,64,5.25,4.976666667
439,65,5.5,4.823333333
439,66,5.75,4.253333333
439,68,5.6,4.453333333
439,69,5.6,4.65
439,71,4.3,5.52
439,72,5,5.713333333
439,74,5.25,6.016666667
439,76,6.8,3.66
439,78,6.5,1.906666667
439,79,5.25,1.72
439,81,3.3,1.643333333
439,83,2.65,1.156666667
439,84,3.05,1.04
439,85,2.82,0.93
439,86,1.85,0.916666667
439,87,2.08,0.916666667
439,88,1.87,1.076666667
439,104,5.4767,1.626666667
440,41,5.75,3.083333333
440,42,5.28,3.07
440,43,4.43,2.96
440,44,5.05,2.966666667
440,45,4.1,3.003333333
440,46,3.75,3.06
440,47,3.43,3.243333333
440,48,3.3,3.986666667
440,49,3.5,4.476666667
440,50,3.77,5.28
440,51,3.81,5.736666667
440,52,4.44,5.596666667
442,46,3.12,3.06
442,47,3.5,3.243333333
442,48,2.83,3.986666667
442,49,3.13,4.476666667
442,50,2.95,5.28
442,51,3.36,5.736666667
442,52,4.65,5.596666667
442,53,4.76,5.366666667
442,54,5.73,5.26
442,55,6.25,4.93
442,56,5.55,5.02
442,57,4.93,5.096666667
442,58,4.85,4.976666667
442,59,4.25,5.06
442,60,4.55,5.046666667
442,61,4.5,5.046666667
442,63,5.06,5.053333333
442,65,5.25,4.823333333
442,66,5.09,4.253333333
442,67,5.02,4.406666667
446,48,3.3,3.986666667
446,50,3.7,5.28
446,51,3.8,5.736666667
446,52,5.4,5.596666667
446,53,5.4,5.366666667
446,54,6.3,5.26
446,55,6.3,4.93
446,56,6.2,5.02
446,57,5.4,5.096666667
446,58,4.9,4.976666667
446,59,4.7,5.06
446,60,4.8,5.046666667
446,61,4.8,5.046666667
446,62,4.8,5.09
446,63,5,5.053333333
446,64,5.3,4.976666667
446,65,5,4.823333333
446,67,5,4.406666667
446,68,5.1,4.453333333
446,69,4.4,4.65
446,70,3.4,5.043333333
446,71,4,5.52
446,72,4.6,5.713333333
446,73,4.8,6.016666667
446,74,5.2,6.016666667
446,76,6.7,3.66
446,77,6.4,3.17
446,78,6,1.906666667
446,79,4.3,1.72
446,80,3.8,1.713333333
446,82,3.2,1.333333333
446,83,3.2,1.156666667
446,84,3.4,1.04
446,85,2.4,0.93
446,86,2.4,0.916666667
446,87,2.4,0.916666667
446,88,1.9,1.076666667
446,89,1.6,1.486666667
446,91,1.5,2.536666667
446,92,2.4,2.863333333
446,93,3.1,3.36
446,94,3.3,3.826666667
446,95,3.7,4.393333333
446,96,4.2,4.703333333
446,97,4.4,4.906666667
446,98,4.5,4.903333333
446,99,4.5,4.983333333
446,100,4.9,4.736666667
446,101,4.9,4.303333333
446,102,4.9,3.39
446,103,4.9,2.043333333
446,104,4.9,1.626666667
446,105,4.9,1.493333333
446,106,3.9,0.296666667
446,107,2.4,0.213333333
446,108,1.65,0.173333333
446,109,2.3,0.156666667
446,110,0.6,0.056666667
446,111,0.3,0.106666667
446,112,0.28,0.146666667
446,113,0.3,0.156666667
446,114,0.3,0.136666667
446,115,0.3,0.126666667
446,116,0.5,0.046666667
446,117,0.5,0.023333333
446,118,0.15,0.013333333
446,119,0.3,0.066666667
446,120,0.8,0.086666667
446,121,0.35,0.103333333
446,122,0.2,0.086666667
446,123,0.2,0.086666667
446,124,0.25,0.05
446,125,0.25,0.033333333
446,126,0.1497,0.063333333
446,127,0.1159,0.046666667
446,128,0.1042,0.033333333
446,129,0.0793,0.026666667
446,130,0.067,0.023333333
446,131,0.0875,0.026666667
446,132,0.089,0.02
446,133,0.154,0.04
446,134,1.175,0.123333333
446,140,1.125,0.89
446,141,1.1766,1.036666667
446,142,1.2176,1.206666667
446,143,1.4016,1.56
446,144,1.825,1.84
446,146,1.82,2.316666667
446,147,2.21,2.386666667
446,148,2.7407,2.3
448,48,3.8,3.986666667
448,49,3.3,4.476666667
448,50,3.2,5.28
448,51,4,5.736666667
448,52,5.4,5.596666667
448,53,NaN,5.366666667
448,54,NaN,5.26
448,55,NaN,4.93
448,56,6.5,5.02
448,57,6.2,5.096666667
448,58,4.85,4.976666667
448,85,3.5,0.93
448,86,2.75,0.916666667
448,88,1.5,1.076666667
448,89,1.05,1.486666667
448,90,1.5,2.006666667
448,91,1.75,2.536666667
448,92,2.65,2.863333333
448,93,3.93,3.36
448,94,3,3.826666667
448,95,3.9,4.393333333
448,96,4.25,4.703333333
448,97,4.75,4.906666667
448,98,4.75,4.903333333
448,99,4.35,4.983333333
448,100,4.25,4.736666667
448,101,4.75,4.303333333
448,102,4.5,3.39
448,103,4.25,2.043333333
448,106,3.25,0.296666667
448,107,2.65,0.213333333
451,50,4,5.28
451,51,4,5.736666667
451,52,4.2,5.596666667
451,53,4.8,5.366666667
451,55,6,4.93
451,56,6,5.02
451,57,6,5.096666667
451,58,5.1,4.976666667
451,60,4.6,5.046666667
451,61,5,5.046666667
451,65,5,4.823333333
452,52,4.6,5.596666667
452,53,4.2,5.366666667
452,54,5.3,5.26
452,55,5.6,4.93
452,56,6.1,5.02
452,57,5.9,5.096666667
452,58,5.6,4.976666667
452,59,4.1,5.06
452,60,NaN,5.046666667
452,62,NaN,5.09
452,63,4.8,5.053333333
452,64,5.1,4.976666667
452,65,5.07,4.823333333
452,66,5,4.253333333
452,67,5.6,4.406666667
452,68,4.1,4.453333333
452,69,5.3,4.65
452,70,4.35,5.043333333
456,54,7,5.26
456,55,7.2,4.93
456,56,7.8,5.02
456,57,6.7,5.096666667
456,58,NaN,4.976666667
456,59,6.2,5.06
456,60,6.4,5.046666667
456,61,6.3,5.046666667
456,62,NaN,5.09
456,63,NaN,5.053333333
456,64,NaN,4.976666667
456,66,5.9,4.253333333
456,67,5.7,4.406666667
456,68,NaN,4.453333333
456,69,NaN,4.65
456,70,NaN,5.043333333
456,71,NaN,5.52
456,72,NaN,5.713333333
456,73,NaN,6.016666667
456,74,NaN,6.016666667
456,75,6.05,4.816666667
456,76,7.05,3.66
456,77,NaN,3.17
456,78,NaN,1.906666667
456,79,NaN,1.72
456,80,3.4,1.713333333
456,81,NaN,1.643333333
456,82,NaN,1.333333333
456,84,NaN,1.04
456,85,NaN,0.93
456,87,1.15,0.916666667
456,88,0.9,1.076666667
456,90,1,2.006666667
456,91,1.1,2.536666667
456,92,2.1,2.863333333
456,93,NaN,3.36
456,94,NaN,3.826666667
456,95,NaN,4.393333333
456,96,4.5,4.703333333
456,97,NaN,4.906666667
456,98,NaN,4.903333333
456,99,NaN,4.983333333
456,100,NaN,4.736666667
456,103,4.45,2.043333333
456,104,4.45,1.626666667
456,105,5.15,1.493333333
456,106,3.9,0.296666667
456,113,0.25,0.156666667
456,114,0.15,0.136666667
456,115,0.05,0.126666667
456,116,0.15,0.046666667
456,118,0.15,0.013333333
456,119,0.25,0.066666667
456,121,0.15,0.103333333
456,122,NaN,0.086666667
456,123,0,0.086666667
456,125,0,0.033333333
456,127,0.05,0.046666667
456,129,0.05,0.026666667
456,135,0.875,0.286666667
456,136,1.125,0.256666667
456,137,NaN,0.296666667
456,138,1.375,0.43
456,139,1.275,0.59
456,140,1,0.89
456,141,1.025,1.036666667
456,142,1.275,1.206666667
456,143,1.525,1.56
456,144,1.775,1.84
456,145,2.025,2.04
456,146,2.275,2.316666667
456,147,NaN,2.386666667
456,149,3.025,1.98
458,56,6.5,5.02
458,57,6.5,5.096666667
458,59,5.75,5.06
458,61,6,5.046666667
458,62,6,5.09
458,63,6.5,5.053333333
458,64,6.6,4.976666667
458,65,6.55,4.823333333
458,66,6.3,4.253333333
458,67,6,4.406666667
458,69,5.75,4.65
458,70,5.25,5.043333333
458,71,5.5,5.52
458,72,5.5,5.713333333
458,74,6.25,6.016666667
458,76,6.8,3.66
462,56,5.92,5.02
462,57,5.19,5.096666667
462,58,5.48,4.976666667
462,59,NaN,5.06
462,60,4.74,5.046666667
462,61,5.43,5.046666667
462,62,5.42,5.09
462,64,5.53,4.976666667
462,65,NaN,4.823333333
462,66,4.93,4.253333333
462,67,NaN,4.406666667
462,68,4.68,4.453333333
462,70,3.77,5.043333333
462,71,4.38,5.52
463,56,5.1,5.02
463,57,5.9,5.096666667
463,58,5.2,4.976666667
463,59,4.5,5.06
463,60,4.6,5.046666667
463,61,5,5.046666667
463,62,4.9,5.09
463,63,4.8,5.053333333
463,64,5.25,4.976666667
463,65,5.15,4.823333333
463,66,5.3,4.253333333
463,67,5.18,4.406666667
463,68,5.1,4.453333333
463,69,5.2,4.65
463,70,4.1,5.043333333
463,71,3.95,5.52
463,72,4,5.713333333
463,73,4.8,6.016666667
463,74,4.7,6.016666667
463,75,5.85,4.816666667
463,76,6.2,3.66
463,77,6.05,3.17
463,78,6.1,1.906666667
463,79,4.7,1.72
463,80,3.5,1.713333333
463,81,3.8,1.643333333
463,82,3.55,1.333333333
463,83,3.6,1.156666667
463,84,4.1,1.04
463,85,2.7,0.93
463,86,4,0.916666667
463,87,2,0.916666667
463,88,2,1.076666667
463,90,1.5,2.006666667
463,91,1.9,2.536666667
463,92,2.1,2.863333333
463,95,3.95,4.393333333
463,96,4.75,4.703333333
463,97,4.35,4.906666667
463,98,4.75,4.903333333
463,99,5.2,4.983333333
463,100,5.3,4.736666667
463,101,5.63,4.303333333
463,102,5.5,3.39
463,103,5.5,2.043333333
463,104,5.55,1.626666667
463,105,5.55,1.493333333
463,106,4.88,0.296666667
463,107,3.3,0.213333333
463,108,2.9,0.173333333
463,109,3.16,0.156666667
463,110,2,0.056666667
463,111,0.6,0.106666667
463,112,1.05,0.146666667
463,113,1.2,0.156666667
463,114,1.2,0.136666667
463,115,0.96,0.126666667
463,116,1.5,0.046666667
463,117,0.95,0.023333333
463,118,0.6,0.013333333
463,120,1.5,0.086666667
463,121,0.6,0.103333333
463,122,0.1,0.086666667
463,124,0.5,0.05
463,125,0.6,0.033333333
463,126,0.45,0.063333333
463,127,0.15,0.046666667
463,128,0.15,0.033333333
463,129,0.3042,0.026666667
463,130,0.2,0.023333333
463,131,0.24,0.026666667
463,132,0.45,0.02
463,133,0.85,0.04
463,136,1.5209,0.256666667
463,137,1.2471,0.296666667
463,138,0.6489,0.43
463,140,1.05,0.89
463,141,0.8956,1.036666667
463,142,1.1,1.206666667
463,143,1.27,1.56
463,144,1.7,1.84
463,145,2,2.04
463,150,2.95,1.576666667
464,56,6.3,5.02
464,57,NaN,5.096666667
464,58,5,4.976666667
464,61,5.25,5.046666667
464,63,NaN,5.053333333
464,65,5.55,4.823333333
464,66,5.5,4.253333333
464,67,5,4.406666667
464,70,3.9,5.043333333
464,71,4.8,5.52
464,72,4.5,5.713333333
464,73,5.3,6.016666667
464,75,5.7,4.816666667
464,77,6.2,3.17
465,58,4.5,4.976666667
465,59,4.25,5.06
465,60,5.7,5.046666667
465,61,4.7,5.046666667
465,62,4.75,5.09
465,63,4.5,5.053333333
465,64,4.8,4.976666667
465,65,5,4.823333333
465,66,4.5,4.253333333
465,67,4.6,4.406666667
465,69,4.75,4.65
465,71,3.9,5.52
465,72,4.3,5.713333333
465,73,4.5,6.016666667
465,74,4.9,6.016666667
465,75,6.05,4.816666667
465,76,5.87,3.66
465,78,5.65,1.906666667
465,79,4.5,1.72
465,80,4.4,1.713333333
465,81,3.9,1.643333333
465,83,3,1.156666667
465,84,2.87,1.04
465,85,2.55,0.93
465,86,1.8,0.916666667
465,87,2,0.916666667
466,56,6,5.02
466,57,6.25,5.096666667
466,60,6.15,5.046666667
466,63,5.35,5.053333333
466,64,6.25,4.976666667
466,65,6.25,4.823333333
466,66,5.7,4.253333333
466,69,5.5,4.65
466,70,4.8,5.043333333
466,71,4.7,5.52
466,73,5,6.016666667
466,74,5.65,6.016666667
469,56,5.2,5.02
469,57,5.2,5.096666667
469,58,5.3,4.976666667
469,59,4.5,5.06
469,60,4.9,5.046666667
469,61,5.2,5.046666667
469,62,5,5.09
469,63,5,5.053333333
469,64,5.35,4.976666667
469,65,5.2,4.823333333
469,66,5.1,4.253333333
469,67,5.1,4.406666667
469,69,5,4.65
469,70,4.6,5.043333333
469,71,5.1,5.52
469,72,5.1,5.713333333
469,73,5.3,6.016666667
469,74,4.8,6.016666667
469,75,6,4.816666667
469,76,6.3,3.66
470,57,NaN,5.096666667
470,60,4.95,5.046666667
470,61,5.7,5.046666667
470,64,5.7,4.976666667
470,65,5.9,4.823333333
470,66,5.9,4.253333333
470,67,5,4.406666667
470,69,5.15,4.65
470,70,4.46,5.043333333
470,72,4.7,5.713333333
470,73,4.91,6.016666667
470,74,NaN,6.016666667
470,75,NaN,4.816666667
471,56,6,5.02
471,57,5.5,5.096666667
471,58,5.1,4.976666667
471,59,4.78,5.06
471,60,5.67,5.046666667
471,61,5.9,5.046666667
471,62,5.58,5.09
471,63,5.43,5.053333333
471,64,5.16,4.976666667
471,65,5.15,4.823333333
471,66,4.93,4.253333333
472,56,5.29,5.02
472,57,5.27,5.096666667
472,58,4.44,4.976666667
472,59,4.35,5.06
472,60,4.51,5.046666667
472,61,4.86,5.046666667
472,62,4.61,5.09
472,63,5.79,5.053333333
472,64,5.17,4.976666667
472,65,4.89,4.823333333
472,66,5.04,4.253333333
472,67,5.16,4.406666667
472,68,5.4,4.453333333
472,69,5.2,4.65
472,70,4.57,5.043333333
472,71,4.41,5.52
472,72,4.1,5.713333333
472,73,4.2,6.016666667
472,74,4.52,6.016666667
472,75,NaN,4.816666667
472,76,5.73,3.66
472,77,5.51,3.17
472,79,5.15,1.72
472,80,4.29,1.713333333
472,82,3.28,1.333333333
472,84,3.76,1.04
472,86,1.73,0.916666667
472,90,2.5,2.006666667
472,92,3.45,2.863333333
472,94,3.253,3.826666667
472,95,4.013,4.393333333
472,96,4.202,4.703333333
472,97,3.959,4.906666667
472,98,4.185,4.903333333
472,99,4.734,4.983333333
472,100,4.3394,4.736666667
472,101,4.5105,4.303333333
472,102,4.56,3.39
472,103,4.98,2.043333333
472,104,4.37,1.626666667
472,105,4.04,1.493333333
472,106,3.65,0.296666667
472,107,NaN,0.213333333
472,108,2.7167,0.173333333
472,109,3.2478,0.156666667
472,110,1.45,0.056666667
472,111,1.0133,0.106666667
472,112,1.3267,0.146666667
472,113,1.28,0.156666667
472,114,1.0767,0.136666667
472,115,0.2516,0.126666667
472,116,0.8167,0.046666667
472,117,0.5507,0.023333333
472,118,0.607,0.013333333
472,120,1.0682,0.086666667
472,121,0.55,0.103333333
472,122,0.04,0.086666667
472,123,0.01,0.086666667
472,125,0.09,0.033333333
472,126,0.1,0.063333333
472,127,0.13,0.046666667
472,138,1.17,0.43
472,139,1.45,0.59
472,140,0.59,0.89
472,141,0.55,1.036666667
472,142,1.44,1.206666667
472,143,1.53,1.56
472,145,1.85,2.04
472,146,1.78,2.316666667
472,147,2.13,2.386666667
472,148,2.28,2.3
472,149,2.52,1.98
472,150,3.02,1.576666667
475,56,5.5,5.02
475,57,5,5.096666667
475,58,5,4.976666667
475,59,5,5.06
475,60,5,5.046666667
475,61,5.5,5.046666667
475,62,5.5,5.09
475,63,5.72,5.053333333
475,64,5.8,4.976666667
475,65,5.6,4.823333333
475,66,5,4.253333333
475,67,5.35,4.406666667
475,68,5.25,4.453333333
475,69,5.17,4.65
475,71,4.79,5.52
475,72,4.8,5.713333333
475,73,5,6.016666667
475,74,5.3,6.016666667
475,76,6.54,3.66
475,77,5.25,3.17
475,78,5.5,1.906666667
475,79,3.4,1.72
481,56,6.5,5.02
481,57,6,5.096666667
481,58,5.6,4.976666667
481,59,4.8,5.06
481,60,5.16,5.046666667
481,62,5.55,5.09
481,63,5.5,5.053333333
481,64,5.6,4.976666667
481,65,5.75,4.823333333
481,66,5.6,4.253333333
481,67,NaN,4.406666667
481,68,5.3,4.453333333
481,69,5.15,4.65
481,70,4.25,5.043333333
481,71,4.35,5.52
481,74,5.5,6.016666667
481,75,6,4.816666667
483,56,7.62,5.02
483,57,NaN,5.096666667
483,60,5.15,5.046666667
483,61,4.77,5.046666667
483,64,5.1,4.976666667
483,65,5,4.823333333
483,66,5.65,4.253333333
483,68,5.65,4.453333333
483,69,4.7,4.65
483,71,4.6,5.52
483,74,5.65,6.016666667
483,76,6.25,3.66
483,78,6.25,1.906666667
483,79,3.5,1.72
483,81,2.75,1.643333333
483,83,1.7,1.156666667
483,84,1.95,1.04
483,85,1.7,0.93
483,87,1.95,0.916666667
483,88,1.66,1.076666667
483,89,1.66,1.486666667
483,91,1.81,2.536666667
483,92,2.06,2.863333333
483,93,2.307,3.36
483,94,2.907,3.826666667
483,95,3.907,4.393333333
483,96,4.207,4.703333333
483,97,5.307,4.906666667
483,98,5.198,4.903333333
483,99,5.407,4.983333333
483,100,6.1567,4.736666667
483,101,6.05,4.303333333
483,102,4.25,3.39
483,103,5.25,2.043333333
483,104,5.25,1.626666667
483,105,5.2,1.493333333
483,106,4.25,0.296666667
483,107,1.75,0.213333333
483,108,1.55,0.173333333
483,109,0.75,0.156666667
483,110,0.25,0.056666667
483,111,0.75,0.106666667
483,112,1,0.146666667
483,113,0.92,0.156666667
483,114,0.92,0.136666667
483,115,1.42,0.126666667
483,116,1.17,0.046666667
483,117,0.32,0.023333333
483,118,0.52,0.013333333
483,119,0.62,0.066666667
483,120,0.62,0.086666667
483,121,0.07,0.103333333
483,122,0.07,0.086666667
483,123,0.07,0.086666667
483,124,0.07,0.05
483,125,0.07,0.033333333
483,126,0.1,0.063333333
484,56,5.05,5.02
484,58,5.7,4.976666667
484,59,5.4,5.06
484,60,5.2,5.046666667
484,62,5.3,5.09
484,63,5.55,5.053333333
484,64,5.55,4.976666667
484,65,5.15,4.823333333
484,66,5.19,4.253333333
484,67,5.18,4.406666667
484,68,5.26,4.453333333
484,69,5.21,4.65
484,70,4.95,5.043333333
484,71,4.8,5.52
484,72,4.85,5.713333333
484,73,4.95,6.016666667
484,74,4.95,6.016666667
484,75,5.35,4.816666667
484,76,5.57,3.66
484,77,NaN,3.17
484,79,5.64,1.72
484,80,5.17,1.713333333
484,81,3.83,1.643333333
484,83,2.12,1.156666667
484,84,2.24,1.04
484,85,2.02,0.93
484,87,1.64,0.916666667
484,88,1.41,1.076666667
484,89,1.3,1.486666667
484,90,1.6,2.006666667
484,91,1,2.536666667
484,93,1.65,3.36
484,94,2.5,3.826666667
484,95,2.6,4.393333333
484,97,3.5,4.906666667
484,98,3.65,4.903333333
484,99,4.31,4.983333333
484,100,4.7,4.736666667
484,101,4.9,4.303333333
484,102,4.9,3.39
484,103,4.8,2.043333333
484,104,4.87,1.626666667
484,105,5.12,1.493333333
484,106,4.5,0.296666667
484,107,3.2,0.213333333
484,108,3.3,0.173333333
484,109,3.4,0.156666667
484,110,0.7,0.056666667
484,111,0.8,0.106666667
484,112,0.9,0.146666667
484,114,0.55,0.136666667
484,115,0.45,0.126666667
484,116,0.5,0.046666667
484,117,0.55,0.023333333
484,118,0.4,0.013333333
484,119,0.85,0.066666667
484,120,0.85,0.086666667
484,121,0.65,0.103333333
484,123,0.1,0.086666667
484,124,0.1,0.05
484,125,0.14,0.033333333
484,126,0.15,0.063333333
484,127,0.11,0.046666667
484,128,0.12,0.033333333
484,129,0.13,0.026666667
484,131,0.14,0.026666667
484,132,0.09,0.02
484,133,0.09,0.04
484,134,0.04,0.123333333
484,136,0.04,0.256666667
484,137,0.25,0.296666667
484,138,0.2,0.43
484,139,0.37,0.59
484,140,0.37,0.89
484,141,0.36,1.036666667
484,142,0.38,1.206666667
484,143,0.85,1.56
484,144,1.1,1.84
484,145,1.2,2.04
484,146,1.55,2.316666667
484,147,1.9,2.386666667
484,148,2.32,2.3
484,149,2.5,1.98
484,150,2.6,1.576666667
485,56,6.25,5.02
485,57,6.25,5.096666667
485,58,4.75,4.976666667
485,59,5,5.06
485,60,4.75,5.046666667
485,61,6,5.046666667
485,62,4.25,5.09
485,63,5,5.053333333
485,64,6,4.976666667
485,65,5.75,4.823333333
485,66,5.5,4.253333333
485,67,4.25,4.406666667
485,68,6,4.453333333
485,70,4,5.043333333
485,77,5.9,3.17
485,78,4.25,1.906666667
485,79,4.75,1.72
485,80,3.75,1.713333333
485,81,3,1.643333333
485,82,0.75,1.333333333
485,83,1.25,1.156666667
485,84,3,1.04
485,86,1.25,0.916666667
485,87,1.25,0.916666667
485,88,1.75,1.076666667
485,89,1,1.486666667
485,90,1.15,2.006666667
485,91,1.5,2.536666667
486,56,6.5,5.02
486,57,5.75,5.096666667
486,58,5.35,4.976666667
486,61,5.35,5.046666667
486,62,5.4,5.09
486,64,5.4,4.976666667
486,66,5.2,4.253333333
486,67,5.1,4.406666667
486,68,5.35,4.453333333
486,74,5.45,6.016666667
486,75,NaN,4.816666667
486,76,6.6,3.66
488,56,4.9,5.02
488,57,5.2,5.096666667
488,58,5.1,4.976666667
488,59,NaN,5.06
488,60,5.9,5.046666667
488,61,5.8,5.046666667
488,62,5,5.09
488,63,NaN,5.053333333
488,64,5.4,4.976666667
488,65,5.6,4.823333333
488,66,5.6,4.253333333
488,67,NaN,4.406666667
488,69,5.1,4.65
488,71,NaN,5.52
488,73,5.2,6.016666667
488,74,5.5,6.016666667
488,78,6.4,1.906666667
488,81,3.7,1.643333333
488,82,3.2,1.333333333
497,69,4.97,4.65
497,70,4.05,5.043333333
497,71,4.4,5.52
497,73,4.9,6.016666667
497,76,6.58,3.66
497,77,NaN,3.17
497,78,6.2,1.906666667
497,79,4.8,1.72
497,80,4,1.713333333
497,82,NaN,1.333333333
497,84,NaN,1.04
497,85,NaN,0.93
497,86,2.2,0.916666667
497,87,2.05,0.916666667
497,90,1.21,2.006666667
497,91,2.24,2.536666667
497,92,2.368,2.863333333
497,93,2.96,3.36
497,94,3.078,3.826666667
497,95,3.6,4.393333333
497,97,4.559,4.906666667
497,98,4.77,4.903333333
497,99,4.314,4.983333333
497,100,4.7515,4.736666667
497,101,4.7042,4.303333333
497,102,4.3783,3.39
497,103,4.7236,2.043333333
497,104,4.5032,1.626666667
497,105,4.3625,1.493333333
497,109,3.2535,0.156666667
497,110,0.6972,0.056666667
498,70,3.7,5.043333333
498,71,4.3,5.52
498,72,4.4,5.713333333
498,73,4.7,6.016666667
498,74,4.85,6.016666667
498,75,5.7,4.816666667
498,76,NaN,3.66
498,77,5.45,3.17
498,78,6,1.906666667
498,79,4.4,1.72
498,80,3.25,1.713333333
498,81,3.5,1.643333333
498,82,3.1,1.333333333
498,83,2.95,1.156666667
498,85,2.9,0.93
498,86,1.9,0.916666667
498,87,1.64,0.916666667
498,89,NaN,1.486666667
498,90,1.5,2.006666667
498,92,NaN,2.863333333
498,93,NaN,3.36
498,94,NaN,3.826666667
498,95,NaN,4.393333333
498,99,NaN,4.983333333
498,102,3.95,3.39
498,104,3.75,1.626666667
498,106,3.6,0.296666667
498,107,1,0.213333333
498,112,0.35,0.146666667
498,113,0.25,0.156666667
498,114,0.45,0.136666667
498,115,0.75,0.126666667
498,116,1.05,0.046666667
498,117,0.25,0.023333333
498,118,0.15,0.013333333
498,119,0.2,0.066666667
498,120,NaN,0.086666667
498,121,0.2,0.103333333
498,122,0.1,0.086666667
499,72,4.7,5.713333333
499,73,4.2,6.016666667
499,74,5.3,6.016666667
499,75,6.25,4.816666667
499,77,6,3.17
499,78,6.5,1.906666667
499,79,4.75,1.72
499,80,4.5,1.713333333
499,81,3.24,1.643333333
499,82,3.3,1.333333333
499,83,2,1.156666667
500,73,5.4,6.016666667
500,74,5.57,6.016666667
500,75,5.8,4.816666667
500,76,6.4,3.66
500,77,NaN,3.17
500,78,6.25,1.906666667
500,79,5.03,1.72
500,80,4.31,1.713333333
500,81,3.45,1.643333333
500,83,2.96,1.156666667
500,84,3.33,1.04
500,85,2.77,0.93
500,86,2.2,0.916666667
500,87,2.14,0.916666667
500,88,2.12,1.076666667
502,72,4.4,5.713333333
502,73,4.5,6.016666667
502,74,NaN,6.016666667
502,76,6,3.66
502,77,6.1,3.17
