MZ_data_mat_h21,MZ_data_mat_h22,MZ_data_mat_h23,MZ_data_mat_h24
431,116,0.24,0.136666667
431,118,0.51,0.046666667
431,120,0.2,0.013333333
431,121,NaN,0.066666667
431,122,0.16,0.086666667
431,123,0.16,0.103333333
431,124,0.09,0.086666667
431,125,0.16,0.086666667
432,39,5.5,5.376666667
432,40,5.5,4.54
432,41,5.7,3.893333333
432,42,4.25,3.68
432,43,3.2,3.083333333
432,44,3.4,3.07
432,45,3.05,2.96
432,46,2.5,2.966666667
432,47,2.5,3.003333333
432,48,2.5,3.06
432,49,2.6,3.243333333
432,50,3.1,3.986666667
432,51,3.6,4.476666667
432,52,4.5,5.28
432,53,5,5.736666667
433,39,6.09,5.376666667
433,40,5.8,4.54
433,41,5.6,3.893333333
433,42,4.9,3.68
433,43,3.8,3.083333333
433,44,3.63,3.07
433,45,3.37,2.96
433,46,3.1,2.966666667
433,47,3,3.003333333
433,48,2.77,3.06
433,49,2.94,3.243333333
433,50,3.15,3.986666667
433,51,3.23,4.476666667
433,52,4,5.28
433,53,4.5,5.736666667
433,54,5.55,5.596666667
433,55,6.68,5.366666667
433,56,6.16,5.26
433,57,5.15,4.93
433,58,5,5.02
433,59,4.64,5.096666667
433,60,4.9,4.976666667
433,61,4.78,5.06
433,62,5.04,5.046666667
433,63,4.78,5.046666667
433,64,5.43,5.09
433,65,5,5.053333333
433,66,5.27,4.976666667
433,67,5.13,4.823333333
433,68,5,4.253333333
433,69,5.25,4.406666667
433,70,4.07,4.453333333
433,71,4.25,4.65
433,72,4.4,5.043333333
433,74,4.95,5.713333333
433,75,5.84,6.016666667
433,76,6.4,6.016666667
433,77,6.34,4.816666667
433,78,6.29,3.66
433,79,4.55,3.17
433,80,3.55,1.906666667
433,81,3.38,1.72
433,82,1.7,1.713333333
433,83,1.8,1.643333333
433,84,2.06,1.333333333
433,85,1.96,1.156666667
433,86,1.19,1.04
433,87,1.62,0.93
433,88,1.29,0.916666667
433,89,0.8,0.916666667
433,90,1.05,1.076666667
433,91,1.4,1.486666667
433,92,1.5,2.006666667
433,93,2.32,2.536666667
433,94,2.97,2.863333333
433,95,3.48,3.36
433,96,3.99,3.826666667
433,97,4.2,4.393333333
433,98,4.5,4.703333333
433,99,4.65,4.906666667
433,100,4.9,4.903333333
433,101,5.3,4.983333333
433,103,4.98,4.303333333
433,105,4.84,2.043333333
433,110,0.39,0.173333333
433,112,0.35,0.056666667
433,113,0.34,0.106666667
433,121,0.1,0.066666667
433,122,0.005,0.086666667
433,123,0.1,0.103333333
433,124,0.01,0.086666667
433,125,0.1,0.086666667
433,126,0.02,0.05
433,127,0.074,0.033333333
433,128,0.08,0.063333333
433,129,0.05,0.046666667
433,130,0.0282,0.033333333
433,131,0.09,0.026666667
433,132,0.0619,0.023333333
433,133,0.06,0.026666667
433,134,0.06,0.02
433,135,0.03,0.04
433,136,0.3244,0.123333333
433,137,0.4334,0.286666667
433,138,0.335,0.256666667
433,139,0.4167,0.296666667
433,140,0.6367,0.43
433,141,0.6367,0.59
433,142,0.6465,0.89
433,143,0.86,1.036666667
433,144,1.3,1.206666667
433,145,1.31,1.56
433,146,1.61,1.84
433,147,1.8,2.04
433,148,2.04,2.316666667
433,149,2.55,2.386666667
433,150,2.88,2.3
434,39,6.1,5.376666667
434,40,5.7,4.54
434,41,5.9,3.893333333
434,43,4.4,3.083333333
434,44,4.3,3.07
434,45,3.8,2.96
434,46,4,2.966666667
434,47,3.5,3.003333333
434,48,3.6,3.06
434,50,3.6,3.986666667
434,52,4.3,5.28
434,53,5.2,5.736666667
437,40,5.8,4.54
437,42,4.3,3.68
437,43,4.5,3.083333333
437,44,4.8,3.07
437,46,3.2,2.966666667
437,49,3.7,3.243333333
437,51,3.6,4.476666667
437,52,4.5,5.28
437,53,5.2,5.736666667
437,54,6.7,5.596666667
439,41,6,3.893333333
439,42,5.5,3.68
439,43,4.1,3.083333333
439,44,4,3.07
439,45,NaN,2.96
439,46,NaN,2.966666667
439,47,NaN,3.003333333
439,48,NaN,3.06
439,49,NaN,3.243333333
439,50,NaN,3.986666667
439,51,3.5,4.476666667
439,52,4.7,5.28
439,53,5,5.736666667
439,54,6.5,5.596666667
439,55,7,5.366666667
439,57,5.7,4.93
439,58,5.35,5.02
439,59,5,5.096666667
439,60,4.8,4.976666667
439,61,5.5,5.06
439,62,5.5,5.046666667
439,63,5.4,5.046666667
439,64,5.4,5.09
439,65,5.5,5.053333333
439,66,5.25,4.976666667
439,68,5.6,4.253333333
439,69,5.3,4.406666667
439,71,4.7,4.65
439,72,4.4,5.043333333
439,74,5,5.713333333
439,76,6.6,6.016666667
439,78,6,3.66
439,79,4.9,3.17
439,81,3.15,1.72
439,83,2.12,1.643333333
439,84,2.25,1.333333333
439,85,2.02,1.156666667
439,86,1.3,1.04
439,87,1.48,0.93
439,88,1.37,0.916666667
439,104,5.13,3.39
440,41,5.5,3.893333333
440,42,4.86,3.68
440,43,3.95,3.083333333
440,44,4.2,3.07
440,45,3.45,2.96
440,46,3.25,2.966666667
440,47,3,3.003333333
440,48,3.1,3.06
440,49,3.26,3.243333333
440,50,3.45,3.986666667
440,51,3.5,4.476666667
440,52,4.41,5.28
442,46,2.83,2.966666667
442,47,3.2,3.003333333
442,48,2.68,3.06
442,49,2.96,3.243333333
442,50,3.13,3.986666667
442,51,3.36,4.476666667
442,52,4.65,5.28
442,53,4.76,5.736666667
442,54,5.73,5.596666667
442,55,6.27,5.366666667
442,56,5.55,5.26
442,57,4.88,4.93
442,58,4.89,5.02
442,59,4.4,5.096666667
442,60,4.68,4.976666667
442,61,4.72,5.06
442,63,5.08,5.046666667
442,65,5.25,5.053333333
442,66,5.05,4.976666667
442,67,4.98,4.823333333
446,48,3.3,3.06
446,50,3.5,3.986666667
446,51,3.6,4.476666667
446,52,5.1,5.28
446,53,5.1,5.736666667
446,54,6.1,5.596666667
446,55,6.5,5.366666667
446,56,6,5.26
446,57,5.4,4.93
446,58,4.9,5.02
446,59,4.7,5.096666667
446,60,5.1,4.976666667
446,61,5,5.06
446,62,4.9,5.046666667
446,63,5,5.046666667
446,64,5.5,5.09
446,65,5.1,5.053333333
446,67,5,4.823333333
446,68,5.1,4.253333333
446,69,4.7,4.406666667
446,70,3.4,4.453333333
446,71,4,4.65
446,72,4.6,5.043333333
446,73,5.1,5.52
446,74,5.2,5.713333333
446,76,6.7,6.016666667
446,77,6.4,4.816666667
446,78,6,3.66
446,79,4.3,3.17
446,80,3.8,1.906666667
446,82,2.1,1.713333333
446,83,2.3,1.643333333
446,84,2.4,1.333333333
446,85,1.7,1.156666667
446,86,1.7,1.04
446,87,1.4,0.93
446,88,1.2,0.916666667
446,89,0.9,0.916666667
446,91,0.9,1.486666667
446,92,1.5,2.006666667
446,93,2.1,2.536666667
446,94,2.3,2.863333333
446,95,3.2,3.36
446,96,3.8,3.826666667
446,97,4.1,4.393333333
446,98,4.5,4.703333333
446,99,4.5,4.906666667
446,100,4.9,4.903333333
446,101,5.15,4.983333333
446,102,5.1,4.736666667
446,103,4.9,4.303333333
446,104,4.9,3.39
446,105,4.9,2.043333333
446,106,3.85,1.626666667
446,107,1.9,1.493333333
446,108,1.15,0.296666667
446,109,1.7,0.213333333
446,110,0.6,0.173333333
446,111,0.3,0.156666667
446,112,0.26,0.056666667
446,113,0.26,0.106666667
446,114,0.25,0.146666667
446,115,0.2,0.156666667
446,116,0.25,0.136666667
446,117,0.3,0.126666667
446,118,0.15,0.046666667
446,119,0.15,0.023333333
446,120,0.15,0.013333333
446,121,0.15,0.066666667
446,122,0.05,0.086666667
446,123,0.1,0.103333333
446,124,0.15,0.086666667
446,125,0.2,0.086666667
446,126,0.1283,0.05
446,127,0.0933,0.033333333
446,128,0.07,0.063333333
446,129,0.0484,0.046666667
446,130,0.0507,0.033333333
446,131,0.0661,0.026666667
446,132,0.0397,0.023333333
446,133,0.0304,0.026666667
446,134,0.0273,0.02
446,140,0.675,0.43
446,141,0.725,0.59
446,142,0.7496,0.89
446,143,0.9531,1.036666667
446,144,1.325,1.206666667
446,146,1.6,1.84
446,147,1.85,2.04
446,148,2.338,2.316666667
448,48,3.45,3.06
448,49,3.5,3.243333333
448,50,3.6,3.986666667
448,51,3.75,4.476666667
448,52,4.75,5.28
448,53,NaN,5.736666667
448,54,NaN,5.596666667
448,55,NaN,5.366666667
448,56,6.5,5.26
448,57,6.25,4.93
448,58,4.85,5.02
448,85,1.75,1.156666667
448,86,1.7,1.04
448,88,1.25,0.916666667
448,89,1,0.916666667
448,90,1.15,1.076666667
448,91,1.2,1.486666667
448,92,2,2.006666667
448,93,2.92,2.536666667
448,94,2.5,2.863333333
448,95,3.2,3.36
448,96,3.75,3.826666667
448,97,4.2,4.393333333
448,98,4.5,4.703333333
448,99,4.75,4.906666667
448,100,4.65,4.903333333
448,101,5.1,4.983333333
448,102,4.8,4.736666667
448,103,4.65,4.303333333
448,106,3.25,1.626666667
448,107,2.35,1.493333333
450,49,3.5,3.243333333
450,50,3.3,3.986666667
450,52,4.55,5.28
450,54,6.2,5.596666667
450,55,6.45,5.366666667
450,56,5.85,5.26
450,57,5.4,4.93
450,58,4.85,5.02
450,59,NaN,5.096666667
450,62,5,5.046666667
450,63,4.95,5.046666667
451,50,3.6,3.986666667
451,51,3.8,4.476666667
451,52,4.05,5.28
451,53,4.8,5.736666667
451,55,6.21,5.366666667
451,56,6.1,5.26
451,57,5.8,4.93
451,58,5.2,5.02
451,60,5,4.976666667
451,61,5.1,5.06
451,65,5,5.053333333
452,52,4.9,5.28
452,53,4.3,5.736666667
452,54,5.3,5.596666667
452,55,5.8,5.366666667
452,56,6,5.26
452,57,5.6,4.93
452,58,5.4,5.02
452,59,4.2,5.096666667
452,60,NaN,4.976666667
452,62,NaN,5.046666667
452,63,4.8,5.046666667
452,64,5,5.09
452,65,5.11,5.053333333
452,66,5.23,4.976666667
452,67,5.5,4.823333333
452,68,4.5,4.253333333
452,69,5.2,4.406666667
452,70,4.52,4.453333333
456,54,6.5,5.596666667
456,55,7,5.366666667
456,56,6.8,5.26
456,57,5.7,4.93
456,58,NaN,5.02
456,59,NaN,5.096666667
456,60,6,4.976666667
456,61,6,5.06
456,62,NaN,5.046666667
456,63,NaN,5.046666667
456,64,NaN,5.09
456,66,5.4,4.976666667
456,67,5.3,4.823333333
456,68,NaN,4.253333333
456,69,NaN,4.406666667
456,70,NaN,4.453333333
456,71,NaN,4.65
456,72,NaN,5.043333333
456,73,NaN,5.52
456,74,NaN,5.713333333
456,75,5.75,6.016666667
456,76,6.75,6.016666667
456,77,NaN,4.816666667
456,78,NaN,3.66
456,79,NaN,3.17
456,80,3.2,1.906666667
456,81,NaN,1.72
456,82,NaN,1.713333333
456,84,NaN,1.333333333
456,85,NaN,1.156666667
456,87,1.15,0.93
456,88,0.9,0.916666667
456,90,1,1.076666667
456,91,1,1.486666667
456,92,2.1,2.006666667
456,93,NaN,2.536666667
456,94,NaN,2.863333333
456,95,NaN,3.36
456,96,4,3.826666667
456,97,NaN,4.393333333
456,98,NaN,4.703333333
456,99,NaN,4.906666667
456,100,NaN,4.903333333
456,103,4.2,4.303333333
456,104,4.25,3.39
456,105,5.15,2.043333333
456,106,3.6,1.626666667
456,113,0.25,0.106666667
456,114,0.15,0.146666667
456,115,0.05,0.156666667
456,116,0.1,0.136666667
456,118,0.1,0.046666667
456,119,0.2,0.023333333
456,121,0.1,0.066666667
456,122,NaN,0.086666667
456,123,0,0.103333333
456,125,0,0.086666667
456,127,0.05,0.033333333
456,129,0.05,0.046666667
456,135,0.375,0.04
456,136,0.625,0.123333333
456,137,NaN,0.286666667
456,138,0.875,0.256666667
456,139,0.775,0.296666667
456,140,0.775,0.43
456,141,0.525,0.59
456,142,0.8,0.89
456,143,1.025,1.036666667
456,144,1.275,1.206666667
456,145,1.525,1.56
456,146,1.775,1.84
456,147,NaN,2.04
456,149,2.525,2.386666667
458,56,5.85,5.26
458,57,6.15,4.93
458,59,5.25,5.096666667
458,61,5.5,5.06
458,62,5.5,5.046666667
458,63,5.75,5.046666667
458,64,5.6,5.09
458,65,5.55,5.053333333
458,66,5.8,4.976666667
458,67,5.25,4.823333333
458,69,5.15,4.406666667
458,70,4.5,4.453333333
458,71,4.75,4.65
458,72,4.75,5.043333333
458,74,5.5,5.713333333
458,76,6.3,6.016666667
462,56,5.85,5.26
462,57,5.3,4.93
462,58,5.47,5.02
462,59,NaN,5.096666667
462,60,4.91,4.976666667
462,61,5.37,5.06
462,62,5.31,5.046666667
462,64,5.65,5.09
462,65,5.37,5.053333333
462,66,5.26,4.976666667
462,67,4.76,4.823333333
462,68,4.96,4.253333333
462,70,4.04,4.453333333
462,71,4.44,4.65
463,56,5.6,5.26
463,57,6.2,4.93
463,58,5.7,5.02
463,59,4.8,5.096666667
463,60,4.9,4.976666667
463,61,5.1,5.06
463,62,5.35,5.046666667
463,63,5.3,5.046666667
463,64,5.75,5.09
463,65,5.5,5.053333333
463,66,5.4,4.976666667
463,67,5.45,4.823333333
463,68,5.4,4.253333333
463,69,5.2,4.406666667
463,70,4.2,4.453333333
463,71,4.35,4.65
463,72,3.9,5.043333333
463,73,5,5.52
463,74,5.1,5.713333333
463,75,5.85,6.016666667
463,76,6.2,6.016666667
463,77,6.05,4.816666667
463,78,6.1,3.66
463,79,4.4,3.17
463,80,3.25,1.906666667
463,81,3.35,1.72
463,82,2.35,1.713333333
463,83,2.3,1.643333333
463,84,2.45,1.333333333
463,85,1.75,1.156666667
463,86,1.7,1.04
463,87,1.3,0.93
463,88,1.25,0.916666667
463,90,1.25,1.076666667
463,91,1.4,1.486666667
463,92,1.18,2.006666667
463,95,3.3,3.36
463,96,4.1,3.826666667
463,97,4.25,4.393333333
463,98,4.25,4.703333333
463,99,4.75,4.906666667
463,100,4.8,4.903333333
463,101,5.12,4.983333333
463,102,5.2,4.736666667
463,103,5.35,4.303333333
463,104,5.5,3.39
463,105,5.25,2.043333333
463,106,4.29,1.626666667
463,107,2.65,1.493333333
463,108,2.15,0.296666667
463,109,2.51,0.213333333
463,110,1,0.173333333
463,111,0.3,0.156666667
463,112,0.35,0.056666667
463,113,0.35,0.106666667
463,114,0.35,0.146666667
463,115,0.27,0.156666667
463,116,0.4,0.136666667
463,117,0.2,0.126666667
463,118,0.15,0.046666667
463,120,0.15,0.013333333
463,121,0.2,0.066666667
463,122,0.05,0.086666667
463,124,0.15,0.086666667
463,125,0.15,0.086666667
463,126,0.15,0.05
463,127,0.1,0.033333333
463,128,0.09,0.063333333
463,129,0.1318,0.046666667
463,130,0.07,0.033333333
463,131,0.12,0.026666667
463,132,0.15,0.023333333
463,133,0.2,0.026666667
463,136,1.095,0.123333333
463,137,0.801,0.286666667
463,138,0.267,0.256666667
463,140,0.7,0.43
463,141,0.5576,0.59
463,142,0.8,0.89
463,143,0.96,1.036666667
463,144,1.3,1.206666667
463,145,1.47,1.56
463,150,2.8,2.3
464,56,6.45,5.26
464,57,NaN,4.93
464,58,5.4,5.02
464,61,5.5,5.06
464,63,5.6,5.046666667
464,65,5.9,5.053333333
464,66,5.5,4.976666667
464,67,4.9,4.823333333
464,70,3.4,4.453333333
464,71,4.6,4.65
464,72,4.65,5.043333333
464,73,5.5,5.52
464,75,5.7,6.016666667
464,77,6.25,4.816666667
465,58,4.7,5.02
465,59,4,5.096666667
465,60,5.2,4.976666667
465,61,4.9,5.06
465,62,4.75,5.046666667
465,63,4.8,5.046666667
465,64,5.12,5.09
465,65,5.4,5.053333333
465,66,4.75,4.976666667
465,67,4.75,4.823333333
465,69,4.75,4.406666667
465,71,4.3,4.65
465,72,4.6,5.043333333
465,73,4.85,5.52
465,74,5.25,5.713333333
465,75,5.9,6.016666667
465,76,6.3,6.016666667
465,78,5.9,3.66
465,79,4.65,3.17
465,80,3.75,1.906666667
465,81,3.32,1.72
465,83,2.5,1.643333333
465,84,2.35,1.333333333
465,85,1.75,1.156666667
465,86,1.25,1.04
465,87,1.55,0.93
466,56,5.65,5.26
466,57,5.9,4.93
466,60,5.65,4.976666667
466,63,5.2,5.046666667
466,64,6,5.09
466,65,5.9,5.053333333
466,66,5.6,4.976666667
466,69,5.5,4.406666667
466,70,4.65,4.453333333
466,71,4.6,4.65
466,73,5.05,5.52
466,74,5.6,5.713333333
469,56,5.5,5.26
469,57,5.4,4.93
469,58,4.9,5.02
469,59,4.7,5.096666667
469,60,5.2,4.976666667
469,61,5.3,5.06
469,62,5.15,5.046666667
469,63,5.1,5.046666667
469,64,5.35,5.09
469,65,5.15,5.053333333
469,66,5.07,4.976666667
469,67,5.12,4.823333333
469,69,5,4.406666667
469,70,4.7,4.453333333
469,71,4.8,4.65
469,72,4.9,5.043333333
469,73,5.2,5.52
469,74,4.75,5.713333333
469,75,5.8,6.016666667
469,76,6.2,6.016666667
470,57,NaN,4.93
470,60,4.95,4.976666667
470,61,5.5,5.06
470,64,6,5.09
470,65,5.9,5.053333333
470,66,5.5,4.976666667
470,67,5.1,4.823333333
470,69,5.05,4.406666667
470,70,4.31,4.453333333
470,72,4.4,5.043333333
470,73,4.87,5.52
470,74,NaN,5.713333333
470,75,NaN,6.016666667
471,56,5.9,5.26
471,57,5.5,4.93
471,58,5.1,5.02
471,59,4.6,5.096666667
471,60,5.42,4.976666667
471,61,5.55,5.06
471,62,5.42,5.046666667
471,63,5.53,5.046666667
471,64,5.6,5.09
471,65,5.38,5.053333333
471,66,5.3,4.976666667
472,56,5.76,5.26
472,57,5.52,4.93
472,58,4.79,5.02
472,59,4.49,5.096666667
472,60,4.73,4.976666667
472,61,5.07,5.06
472,62,4.3,5.046666667
472,63,5.57,5.046666667
472,64,5.54,5.09
472,65,5.16,5.053333333
472,66,4.89,4.976666667
472,67,5.09,4.823333333
472,68,5.27,4.253333333
472,69,5.26,4.406666667
472,70,4.32,4.453333333
472,71,4.52,4.65
472,72,4.41,5.043333333
472,73,4.44,5.52
472,74,4.44,5.713333333
472,75,5.68,6.016666667
472,76,6.12,6.016666667
472,77,5.95,4.816666667
472,79,4.85,3.17
472,80,3.85,1.906666667
472,82,2.13,1.713333333
472,84,2.77,1.333333333
472,86,1.38,1.04
472,90,1.5,1.076666667
472,92,2.55,2.006666667
472,94,2.7,2.863333333
472,95,3.312,3.36
472,96,3.905,3.826666667
472,97,3.972,4.393333333
472,98,4.172,4.703333333
472,99,4.686,4.906666667
472,100,4.8627,4.903333333
472,101,4.8472,4.983333333
472,102,4.56,4.736666667
472,103,4.7326,4.303333333
472,104,4.37,3.39
472,105,4.04,2.043333333
472,106,3.65,1.626666667
472,107,2.0181,1.493333333
472,108,1.8833,0.296666667
472,109,2.2783,0.213333333
472,110,0.7,0.173333333
472,111,0.5612,0.156666667
472,112,0.703,0.056666667
472,113,0.6633,0.106666667
472,114,0.5767,0.146666667
472,115,0.05,0.156666667
472,116,0.15,0.136666667
472,117,0.16,0.126666667
472,118,0.15,0.046666667
472,120,0.1278,0.013333333
472,121,0.04,0.066666667
472,122,0.04,0.086666667
472,123,0.01,0.103333333
472,125,0.09,0.086666667
472,126,0.1,0.05
472,127,0.07,0.033333333
472,138,0.6,0.256666667
472,139,0.96,0.296666667
472,140,0.27,0.43
472,141,0.61,0.59
472,142,1.16,0.89
472,143,1.09,1.036666667
472,145,1.43,1.56
472,146,1.54,1.84
472,147,1.83,2.04
472,148,2.01,2.316666667
472,149,2.27,2.386666667
472,150,2.95,2.3
475,56,5.75,5.26
475,57,5.25,4.93
475,58,5.12,5.02
475,59,4.6,5.096666667
475,60,5,4.976666667
475,61,5.5,5.06
475,62,5.25,5.046666667
475,63,5.47,5.046666667
475,64,5.6,5.09
475,65,5.3,5.053333333
475,66,5,4.976666667
475,67,5,4.823333333
475,68,5.19,4.253333333
475,69,5.03,4.406666667
475,71,4.58,4.65
475,72,4.6,5.043333333
475,73,4.87,5.52
475,74,5.08,5.713333333
475,76,6.5,6.016666667
475,77,5.75,4.816666667
475,78,6,3.66
475,79,4.1,3.17
481,56,6.1,5.26
481,57,5.75,4.93
481,58,5.7,5.02
481,59,5,5.096666667
481,60,5.14,4.976666667
481,62,5.55,5.046666667
481,63,5.5,5.046666667
481,64,5.8,5.09
481,65,5.85,5.053333333
481,66,5.25,4.976666667
481,67,5.4,4.823333333
481,68,5.3,4.253333333
481,69,5.05,4.406666667
481,70,4.1,4.453333333
481,71,4.15,4.65
481,74,5.2,5.713333333
481,75,5.9,6.016666667
483,56,6.77,5.26
483,57,5.87,4.93
483,60,5.32,4.976666667
483,61,5.03,5.06
483,64,5.4,5.09
483,65,5.25,5.053333333
483,66,5.65,4.976666667
483,68,5.4,4.253333333
483,69,4.95,4.406666667
483,71,4.35,4.65
483,74,5.52,5.713333333
483,76,6.5,6.016666667
483,78,6.25,3.66
483,79,4,3.17
483,81,2.5,1.72
483,83,1.5,1.643333333
483,84,1.7,1.333333333
483,85,1.45,1.156666667
483,87,1.45,0.93
483,88,1.16,0.916666667
483,89,1.16,0.916666667
483,91,1.31,1.486666667
483,92,1.56,2.006666667
483,93,1.807,2.536666667
483,94,2.407,2.863333333
483,95,3.157,3.36
483,96,3.507,3.826666667
483,97,4.307,4.393333333
483,98,4.787,4.703333333
483,99,5.073,4.906666667
483,100,5.4483,4.903333333
483,101,5.7,4.983333333
483,102,5.24,4.736666667
483,103,5,4.303333333
483,104,5.1667,3.39
483,105,5.15,2.043333333
483,106,4.15,1.626666667
483,107,1.75,1.493333333
483,108,1.35,0.296666667
483,109,1.2,0.213333333
483,110,0.3,0.173333333
483,111,0.55,0.156666667
483,112,0.45,0.056666667
483,113,0.42,0.106666667
483,114,0.42,0.146666667
483,115,0.67,0.156666667
483,116,0.57,0.136666667
483,117,0.05,0.126666667
483,118,0.05,0.046666667
483,119,0.14,0.023333333
483,120,0.07,0.013333333
483,121,0.07,0.066666667
483,122,0.07,0.086666667
483,123,0.07,0.103333333
483,124,0.07,0.086666667
483,125,0.07,0.086666667
483,126,0.1,0.05
484,56,5.5,5.26
484,58,5.35,5.02
484,59,5.2,5.096666667
484,60,5,4.976666667
484,62,5.5,5.046666667
484,63,5.28,5.046666667
484,64,5.35,5.09
484,65,5.15,5.053333333
484,66,5.26,4.976666667
484,67,4.9,4.823333333
484,68,5.1,4.253333333
484,69,5.18,4.406666667
484,70,4.85,4.453333333
484,71,4.55,4.65
484,72,4.75,5.043333333
484,73,4.8,5.52
484,74,4.85,5.713333333
484,75,5.25,6.016666667
484,76,5.62,6.016666667
484,77,NaN,4.816666667
484,79,5.58,3.17
484,80,4.97,1.906666667
484,81,3.78,1.72
484,83,1.89,1.643333333
484,84,1.92,1.333333333
484,85,2.12,1.156666667
484,87,1.42,0.93
484,88,1.29,0.916666667
484,89,1.2,0.916666667
484,90,1.25,1.076666667
484,91,0.95,1.486666667
484,93,1.55,2.536666667
484,94,2.2,2.863333333
484,95,2.65,3.36
484,97,3.62,4.393333333
484,98,3.8,4.703333333
484,99,4.41,4.906666667
484,100,4.8,4.903333333
484,101,4.85,4.983333333
484,102,4.8,4.736666667
484,103,4.85,4.303333333
484,104,4.94,3.39
484,105,5.07,2.043333333
484,106,4.2,1.626666667
484,107,2.75,1.493333333
484,108,2.5,0.296666667
484,109,3.2,0.213333333
484,110,0.65,0.173333333
484,111,0.7,0.156666667
484,112,0.6,0.056666667
484,114,0.25,0.146666667
484,115,0.25,0.156666667
484,116,0.4,0.136666667
484,117,0.35,0.126666667
484,118,0.2,0.046666667
484,119,0.45,0.023333333
484,120,0.45,0.013333333
484,121,0.4,0.066666667
484,123,0.06,0.103333333
484,124,0.1,0.086666667
484,125,0.1,0.086666667
484,126,0.12,0.05
484,127,0.09,0.033333333
484,128,0.1,0.063333333
484,129,0.11,0.046666667
484,131,0.12,0.026666667
484,132,0.06,0.023333333
484,133,0.06,0.026666667
484,134,0.04,0.02
484,136,0.2,0.123333333
484,137,0.08,0.286666667
484,138,0.08,0.256666667
484,139,0.35,0.296666667
484,140,0.37,0.43
484,141,0.35,0.59
484,142,0.35,0.89
484,143,0.8,1.036666667
484,144,1,1.206666667
484,145,1.15,1.56
484,146,1.35,1.84
484,147,1.7,2.04
484,148,2.1,2.316666667
484,149,2.35,2.386666667
484,150,2.45,2.3
485,56,6.5,5.26
485,57,5.5,4.93
485,58,4.75,5.02
485,59,4.5,5.096666667
485,60,4.3,4.976666667
485,61,5.25,5.06
485,62,5,5.046666667
485,63,5,5.046666667
485,64,6.25,5.09
485,65,5.5,5.053333333
485,66,5.5,4.976666667
485,67,4.75,4.823333333
485,68,5.95,4.253333333
485,70,4,4.453333333
485,77,6.3,4.816666667
485,78,5.25,3.66
485,79,4.25,3.17
485,80,3.75,1.906666667
485,81,3,1.72
485,82,1,1.713333333
485,83,0.75,1.643333333
485,84,2.5,1.333333333
485,86,1,1.04
485,87,1,0.93
485,88,1,0.916666667
485,89,0.75,0.916666667
485,90,0.95,1.076666667
485,91,1,1.486666667
486,56,6.3,5.26
486,57,5.6,4.93
486,58,5.2,5.02
486,61,5.7,5.06
486,62,5.4,5.046666667
486,64,5.65,5.09
486,66,5.4,4.976666667
486,67,5.3,4.823333333
486,68,5.25,4.253333333
486,74,5.25,5.713333333
486,75,6.4,6.016666667
486,76,6.9,6.016666667
488,56,5.7,5.26
488,57,5.1,4.93
488,58,5,5.02
488,59,4.6,5.096666667
488,60,5.3,4.976666667
488,61,5.4,5.06
488,62,5.2,5.046666667
488,63,5.2,5.046666667
488,64,5.7,5.09
488,65,5.4,5.053333333
488,66,5.5,4.976666667
488,67,5.2,4.823333333
488,69,5.2,4.406666667
488,71,4.5,4.65
488,73,5,5.52
488,74,5.2,5.713333333
488,78,6.4,3.66
488,81,3.4,1.72
488,82,1.7,1.713333333
497,69,4.97,4.406666667
497,70,4.05,4.453333333
497,71,4.4,4.65
497,73,4.88,5.52
497,76,6.61,6.016666667
497,77,5.84,4.816666667
497,78,6.2,3.66
497,79,4.8,3.17
497,80,3.5,1.906666667
497,82,1.93,1.713333333
497,84,NaN,1.333333333
497,85,1.89,1.156666667
497,86,1.28,1.04
497,87,1.23,0.93
497,90,0.97,1.076666667
497,91,1.42,1.486666667
497,92,1.589,2.006666667
497,93,2.17,2.536666667
497,94,2.455,2.863333333
497,95,3.177,3.36
497,97,4.075,4.393333333
497,98,4.679,4.703333333
497,99,4.29,4.906666667
497,100,4.981,4.903333333
497,101,4.9438,4.983333333
497,102,4.7515,4.736666667
497,103,4.9279,4.303333333
497,104,4.8004,3.39
497,105,4.5021,2.043333333
497,109,2.6038,0.213333333
497,110,0.6972,0.173333333
498,70,3.7,4.453333333
498,71,4.35,4.65
498,72,4.45,5.043333333
498,73,4.65,5.52
498,74,4.9,5.713333333
498,75,5.7,6.016666667
498,76,6.1,6.016666667
498,77,5.65,4.816666667
498,78,6.1,3.66
498,79,4.4,3.17
498,80,3.25,1.906666667
498,81,3.3,1.72
498,82,1.55,1.713333333
498,83,1.9,1.643333333
498,85,1.9,1.156666667
498,86,1.25,1.04
498,87,1.25,0.93
498,89,NaN,0.916666667
498,90,NaN,1.076666667
498,92,NaN,2.006666667
498,93,NaN,2.536666667
498,94,NaN,2.863333333
498,95,NaN,3.36
498,99,3.85,4.906666667
498,102,4.45,4.736666667
498,104,4.2,3.39
498,106,3.4,1.626666667
498,107,1.1,1.493333333
498,112,0.35,0.056666667
498,113,0.25,0.106666667
498,114,0.2,0.146666667
498,115,0.2,0.156666667
498,116,0.5,0.136666667
498,117,0.15,0.126666667
498,118,0.15,0.046666667
498,119,0.15,0.023333333
498,120,NaN,0.013333333
498,121,0.1,0.066666667
498,122,0.05,0.086666667
499,72,4.8,5.043333333
499,73,4.7,5.52
499,74,5.3,5.713333333
499,75,6.25,6.016666667
499,77,6.3,4.816666667
499,78,6.55,3.66
